Date,cloud,conden,dlwave,dswave,humid,precip,press,pwat,temp,temp2m,tmax,tmin,ulwave,ulwave_atm,uswave,P,P1,P2,P3,P4,P5,P6,P7,P8
1994-12-28,0.38,0.3825,323.6105,90,0.00519,0.1,101930.57,17.006088,281.38315,281.73438,284.1186,279.96014,357.76102,141.26138,15,1911000,3006300,3662700,1044900,11851200,8210700,5412600,11250600,6374400
1994-12-29,0,0.0009,302.56354,180,0.005641069,0.06,101915.61,18.2,280.68384,281.6534,284.07736,279.54297,359.39523,222.06638,37,3006300,3662700,1044900,11851200,8210700,5412600,11250600,6374400,2443500
1994-12-30,0.06,0.0598,328.07812,130,0.0056,0.07,102005.92,16.38828,281.33023,282.22647,282.33997,279.79446,358.58868,246.99762,25,3662700,1044900,11851200,8210700,5412600,11250600,6374400,2443500,12027300
1994-12-31,0.12,0.1209,336.1172,90,0.00647,0.5,101714.14,16.256832,281.70224,282.34238,284.2425,280.54,360.22064,243.42786,16,1044900,11851200,8210700,5412600,11250600,6374400,2443500,12027300,11150400
1995-01-01,0,0,220.99039,220,0.002164456,0,103101.43,5.8,271.79968,272.7192,274.65198,269.8596,315.84653,235.39279,53,11851200,8210700,5412600,11250600,6374400,2443500,12027300,11150400,11546100
1995-01-02,0.08,0.0827,220.6105,220,0.00206,0,102963.67,4.9427385,273.9212,275.7062,278.25525,270.466,323.2349,221.36269,48,8210700,5412600,11250600,6374400,2443500,12027300,11150400,11546100,11886600
1995-01-03,0.06,0.0622,296.00018,130,0.003437618,0.67,103067.73,10.8,273.43268,273.2571,273.71628,272.25882,316.47433,208.13885,63,5412600,11250600,6374400,2443500,12027300,11150400,11546100,11886600,11943900
1995-01-04,0.04,0.0398,231.09491,200,0.001256997,0,103649.33,7.3,269.62286,270.07605,271.2395,266.88788,306.16507,212.91275,42,11250600,6374400,2443500,12027300,11150400,11546100,11886600,11943900,8218200
1995-01-05,0.09,0.0846,227.3895,200,0.001474779,0,102509.53,13.176739,272.81537,273.5018,274.39743,267.6488,310.30035,209.22137,39,6374400,2443500,12027300,11150400,11546100,11886600,11943900,8218200,5844000
1995-01-06,0.01,0.0112,258.52567,220,0.004125165,0,100491.17,11.241687,275.6597,276.02722,279.39706,274.4981,333.58252,241,59,2443500,12027300,11150400,11546100,11886600,11943900,8218200,5844000,12135300
1995-01-07,0,0.0005,215.33813,230,0.001567558,0,102431.61,6.4002204,271.18536,272.8541,272.85663,267.44846,315.15125,238,51,12027300,11150400,11546100,11886600,11943900,8218200,5844000,12135300,12337200
1995-01-08,0,0.0003,253,220,0.003660003,0,102022.25,8.3,276.94293,277.7836,281.43793,274.6344,338.74585,242.5334,49,11150400,11546100,11886600,11943900,8218200,5844000,12135300,12337200,6853200
1995-01-09,0,0.0013,255.66187,220,0.004247185,0,102269.23,12.297849,278.9423,281.35898,282.087,273.3553,337.1079,241.5102,47,11546100,11886600,11943900,8218200,5844000,12135300,12337200,6853200,12719400
1995-01-10,0,0.0041,285.6105,230,0.005504086,0,101237.91,9.018215,281.66556,284.39474,287.72958,281.60162,365.29126,251.16405,50,11886600,11943900,8218200,5844000,12135300,12337200,6853200,12719400,1887600
1995-01-11,0.01,0.0086,268.87296,230,0.004743003,0,100732.27,7.279732,284.26358,287.27814,288.811,279.7989,361.0611,254.54996,50,11943900,8218200,5844000,12135300,12337200,6853200,12719400,1887600,13374300
1995-01-12,0.05,0.049,293.00006,200,0.00471,0,100563.02,13.5,284.84967,286.8797,289.92578,284.24658,377.70563,204.10617,42,8218200,5844000,12135300,12337200,6853200,12719400,1887600,13374300,12734100
1995-01-13,0.1,0.1025,297.67435,160,0.00481,0.01,101065.27,11.2,281.26678,282.86127,283.90863,280.404,359.31128,157.26694,27,5844000,12135300,12337200,6853200,12719400,1887600,13374300,12734100,12408300
1995-01-14,0,0.0004,238.15512,230,0.003372662,0,101593.016,5.5,278.4301,280.7546,281.51184,274.9214,337.34427,251.189,53,12135300,12337200,6853200,12719400,1887600,13374300,12734100,12408300,7744800
1995-01-15,0,0.0031,248.80048,230,0.003350969,0,101620.45,10.402807,280.42914,282.52307,284.0929,274.56058,342.20963,242.99968,51,12337200,6853200,12719400,1887600,13374300,12734100,12408300,7744800,14037000
1995-01-16,0.07,0.0687,286.4789,190,0.005245071,0,100706.3,14.5974655,285.175,286.09787,286.11432,279.56415,357.79883,177.9997,35,6853200,12719400,1887600,13374300,12734100,12408300,7744800,14037000,12900600
1995-01-17,0.01,0.0072,263.83423,230,0.00364,0,101102.81,7.3,280.7901,282.31845,285.54352,281.5185,367.52036,242.46118,49,12719400,1887600,13374300,12734100,12408300,7744800,14037000,12900600,13298400
1995-01-18,0.69,0.6893,310.02808,49,0.00345,2.58,101447.57,13.7,277.05377,277.07587,277.25687,276.82382,333.39932,181.13713,8,1887600,13374300,12734100,12408300,7744800,14037000,12900600,13298400,1427700
1995-01-19,0,1.00E-04,232,240,0.002640609,0,101965,4.7,275.861,278.32236,281.05524,273.22903,331.77435,241.8529,59,13374300,12734100,12408300,7744800,14037000,12900600,13298400,1427700,13098000
1995-01-20,0,0,243.66187,240,0.00322,0,102190.7,11.4,276.6076,278.8544,281.86026,274.94385,338.70874,241.80194,52,12734100,12408300,7744800,14037000,12900600,13298400,1427700,13098000,1726800
1995-01-21,0.04,0.0426,254,230,0.00403,0,102281.43,10.528874,278.06976,279.17032,280.76373,276.1952,343.88568,226.68358,49,12408300,7744800,14037000,12900600,13298400,1427700,13098000,1726800,3720900
1995-01-22,0.46,0.4623,304,60,0.003684682,6.76,102201.07,13,273.2058,272.9295,273.6896,272.71716,315.02808,165.5773,44,7744800,14037000,12900600,13298400,1427700,13098000,1726800,3720900,13640400
1995-01-23,0,0,218.25969,250,0.00281,0,102614.85,4.4,273.5844,273.4152,277.78177,270.92706,323.94647,241.35884,56,14037000,12900600,13298400,1427700,13098000,1726800,3720900,13640400,13212000
1995-01-24,0.02,0.0147,239,240,0.00365,0,102542.84,7.5,277.84802,280.4058,282.23236,273.74136,333.9447,230.13338,54,12900600,13298400,1427700,13098000,1726800,3720900,13640400,13212000,14596200
1995-01-25,0,0.0031,275.15512,240,0.00424,0,102396.44,11.638885,279.23593,281.66174,283.9521,277.3563,349.2195,241.58835,53,13298400,1427700,13098000,1726800,3720900,13640400,13212000,14596200,14678700
1995-01-26,0.21,0.2158,352.79807,50,0.00767,0.52,101840.26,20.7,284.69626,284.3711,284.33298,282.3906,363.38824,234.81677,9,1427700,13098000,1726800,3720900,13640400,13212000,14596200,14678700,10704900
1995-01-27,0.01,0.0076,282.79807,250,0.00518,0,100270.34,10.2,283.43985,286.06226,287.84485,281.87466,364.9358,260.94196,54,13098000,1726800,3720900,13640400,13212000,14596200,14678700,10704900,15183600
1995-01-28,0.02,0.0193,286,180,0.00438,0,101417.71,13.2,279.27814,279.194,281.39584,278.60696,348.53223,245,36,1726800,3720900,13640400,13212000,14596200,14678700,10704900,15183600,14883600
1995-01-29,0.13,0.1244,293.43646,140,0.00341,0.31,102598.875,12.5,274.9951,274.65363,275.4876,273.7204,327,207.09187,37,3720900,13640400,13212000,14596200,14678700,10704900,15183600,14883600,12929400
1995-01-30,0,1.00E-04,225,260,0.00295,0,102626.04,6.2811937,274.40503,277.1142,278.09637,270.80453,329.31116,237.2599,59,13640400,13212000,14596200,14678700,10704900,15183600,14883600,12929400,14608500
1995-01-31,0,0.0002,239,270,0.003870008,0,101769.77,5.8018174,279.92377,282.7665,283.70203,274.3931,339.52567,250.152,59,13212000,14596200,14678700,10704900,15183600,14883600,12929400,14608500,16183800
1995-02-01,0,0.0012,272,250,0.004645496,0,101410.17,13.1,283.57355,286.80435,289.00476,278.88605,361.00885,246.29092,54,14596200,14678700,10704900,15183600,14883600,12929400,14608500,16183800,15578100
1995-02-02,0,0.0027,298,260,0.005611172,0,101352.48,14.8,287.71167,290.9399,293.6768,285.44006,389.26688,260.3421,55,14678700,10704900,15183600,14883600,12929400,14608500,16183800,15578100,14876400
1995-02-03,0,0.0009,266.68732,260,0.00443,0,102268.43,9.9,282.90167,282.91434,285.34283,282.60834,367.55438,257.55942,56,10704900,15183600,14883600,12929400,14608500,16183800,15578100,14876400,9056400
1995-02-04,0,0.0003,242,270,0.00361,0,102473.86,10.4,282.9098,284.1539,284.1142,274.84946,345.442,247.54996,59,15183600,14883600,12929400,14608500,16183800,15578100,14876400,9056400,3387300
1995-02-05,0,1.00E-04,253.07208,270,0.00286,0,102493.64,9.675583,278.5581,278.32104,281.61884,278.22476,347.3026,249.59976,58,14883600,12929400,14608500,16183800,15578100,14876400,9056400,3387300,4039800
1995-02-06,0.01,0.0147,285.38904,200,0.003683516,0.3,102146.95,12.116175,279.63177,281.97205,283.5581,276.3876,347.71997,224.26779,38,12929400,14608500,16183800,15578100,14876400,9056400,3387300,4039800,1932300
1995-02-07,0,0.0003,285,200,0.00236,0.09,102651.66,4.6,277.2907,277.75836,278.82864,277.17175,340.20605,217.81097,42,14608500,16183800,15578100,14876400,9056400,3387300,4039800,1932300,6278400
1995-02-08,0,0.0031,215,290,0.00166,0,103331.58,4.8,275.67877,276.34738,276.33258,270.4747,328.33948,229.2585,64,16183800,15578100,14876400,9056400,3387300,4039800,1932300,6278400,4480200
1995-02-09,0.01,0.016,248.6105,280,0.003145602,0,101470.12,9.358089,279.70508,282.31046,282.68512,273.94116,339.5435,240,60,15578100,14876400,9056400,3387300,4039800,1932300,6278400,4480200,18187200
1995-02-10,0,0.0011,264.20428,284,0.00362,0,100794.76,10.4,281.66205,281.14575,284.14157,276.97604,358.12622,251.93915,61,14876400,9056400,3387300,4039800,1932300,6278400,4480200,18187200,14902200
1995-02-11,0.04,0.0451,280.66187,210,0.00244,0.04,101979.34,10,275.19263,274.6382,276.55307,273.50638,330.8548,223,40,9056400,3387300,4039800,1932300,6278400,4480200,18187200,14902200,17716800
1995-02-12,0,0.0019,219,294,0.00095,0,102591.37,9.1,272.73895,273.86133,273.8399,267.75958,316.25238,225.8893,63,3387300,4039800,1932300,6278400,4480200,18187200,14902200,17716800,18119400
1995-02-13,0.15,0.153,301,60,0.00231,0.17,102507.52,15.281828,273.16684,272.57333,272.54178,271.03152,312.70874,227.4739,10,4039800,1932300,6278400,4480200,18187200,14902200,17716800,18119400,18197400
1995-02-14,0.24,0.2459,322,67,0.004107467,0.27,101591.46,21.4,277.78833,276.50134,276.5115,272.9075,325,206.40521,13,1932300,6278400,4480200,18187200,14902200,17716800,18119400,18197400,13470300
1995-02-15,0.07,0.0647,307,264,0.00348,0,101406.94,19.2,284.75784,282.1434,285.12616,281.23093,372.2071,178.09167,52,6278400,4480200,18187200,14902200,17716800,18119400,18197400,13470300,18193800
1995-02-16,0.19,0.1884,304,106,0.00226,0.09,102539.61,15.875366,277.09247,276.37543,276.4,272.92422,326,193.89462,17,4480200,18187200,14902200,17716800,18119400,18197400,13470300,18193800,18736200
1995-02-17,0,0.0004,217.20193,330,0.002214274,0,103166.39,2.203288,276.88614,279.31677,281.76773,271.73505,338.9565,252.47073,72,18187200,14902200,17716800,18119400,18197400,13470300,18193800,18736200,17019900
1995-02-18,0.02,0.0215,242.6105,314,0.003133594,0,102382.14,4,282.67087,285.1133,286.2616,275.85458,350,235.24567,66,14902200,17716800,18119400,18197400,13470300,18193800,18736200,17019900,10788000
1995-02-19,0,0.0003,271,311,0.00416,0,102646.35,8.5,283.39447,285.76544,287.26776,279.47238,366.01898,252.38376,65,17716800,18119400,18197400,13470300,18193800,18736200,17019900,10788000,8317800
1995-02-20,0,0.0002,280,316,0.00452,0,102244.12,13.3,287.9383,290.6054,292.01553,281.11026,377.0405,261.3202,66,18119400,18197400,13470300,18193800,18736200,17019900,10788000,8317800,2652000
1995-02-21,0,0,272,320,0.0035,0,102643.92,12.7,286.5533,288.33643,288.2597,280.6508,377.52567,262.7248,67,18197400,13470300,18193800,18736200,17019900,10788000,8317800,2652000,3752100
1995-02-22,0.07,0.0726,312,230,0.005563895,0,101546.07,15.021181,290.5596,292.685,292.88818,283.496,385.3885,189.37213,42,13470300,18193800,18736200,17019900,10788000,8317800,2652000,3752100,5059800
1995-02-23,0,0.0007,297.34366,325,0.00594,0,101876.46,13.327544,288.34583,290.16144,291.9667,285.0867,394,261,67,18193800,18736200,17019900,10788000,8317800,2652000,3752100,5059800,9446100
1995-02-24,0,0.0002,261.58252,335,0.002769383,0,103143,10.100015,284.33047,284.72495,284.722,279.11975,366.05774,255.39066,70,18736200,17019900,10788000,8317800,2652000,3752100,5059800,9446100,2605500
1995-02-25,0,0.0007,291.61053,328,0.00757,0,101992.14,19.4,290.6095,291.0561,291.0038,280.84128,381.00012,266.98224,67,17019900,10788000,8317800,2652000,3752100,5059800,9446100,2605500,4065600
1995-02-26,0.1,0.1039,362,177,0.009886205,0.87,101233.39,23.5,290.3,290.83737,290.80762,285.57214,392.98734,242.43079,32,10788000,8317800,2652000,3752100,5059800,9446100,2605500,4065600,3195900
1995-02-27,0.05,0.0534,352.47433,174,0.00903,0.17,101361.23,19.499996,290.5948,289.26776,291.24222,284.85565,397.00003,264.4075,35,8317800,2652000,3752100,5059800,9446100,2605500,4065600,3195900,17876700
1995-02-28,0.03,0.0298,307.33813,202,0.00359,0.03,102567.29,14.540447,279.49786,279.59134,280.9851,277.506,347.10956,250.11684,37,2652000,3752100,5059800,9446100,2605500,4065600,3195900,17876700,21302700
1995-03-01,0.05,0.0547,253.94867,258,0.00187,0.12,103232.69,13.267084,274.24844,272.00287,273.42645,269.92615,321.9727,214.96402,49,3752100,5059800,9446100,2605500,4065600,3195900,17876700,21302700,21717600
1995-03-02,0.19,0.1949,284.55798,203,0.00268,0.78,103220.43,14.325481,272.0671,272.0785,272.5529,268.75595,311.11746,216.01797,66,5059800,9446100,2605500,4065600,3195900,17876700,21302700,21717600,21512700
1995-03-03,0,0.0013,236,356,0.00264,0,102804.29,13.725457,277.58307,276.28107,276.29193,267.84335,338.01898,234.90207,81,9446100,2605500,4065600,3195900,17876700,21302700,21717600,21512700,17324400
1995-03-04,0.16,0.162,305.66187,135,0.00492,0.13,101850.85,18.5,281.4078,280.04993,280.02792,272.07062,332.40256,212.43848,23,2605500,4065600,3195900,17876700,21302700,21717600,21512700,17324400,4951200
1995-03-05,0.07,0.0699,324,215,0.00549,0.09,101377.41,13.7,282.61984,283.38956,283.5924,278.9442,357.98102,237.26949,38,4065600,3195900,17876700,21302700,21717600,21512700,17324400,4951200,3995400
1995-03-06,0.08,0.077,311,202,0.00821,0.02,100704.92,20.002808,289.20602,287.23322,287.19293,275.49295,356,210.20016,37,3195900,17876700,21302700,21717600,21512700,17324400,4951200,3995400,9172500
1995-03-07,0,0.0004,218,396,0.00237,0,102700.91,3.4,272.66107,271.34735,274.0377,269.06464,312.86017,224.21628,122,17876700,21302700,21717600,21512700,17324400,4951200,3995400,9172500,11983800
1995-03-08,0,0.0002,207,401,0.00179,0,103526.9,4.1,274.4561,275.82562,275.75177,267.40607,322.6105,240.15102,85,21302700,21717600,21512700,17324400,4951200,3995400,9172500,11983800,19672200
1995-03-09,0,0.0003,229.52573,401,0.00271,0,103082.74,5.2,279.34744,281.23715,282.13965,270.98962,336.3895,249.00366,86,21717600,21512700,17324400,4951200,3995400,9172500,11983800,19672200,20873700
1995-03-10,0,0.0007,249,400,0.00431,0,102585.27,8.5,284.39276,285.8895,286.63126,275.59238,355.29462,261,84,21512700,17324400,4951200,3995400,9172500,11983800,19672200,20873700,21026700
1995-03-11,0.09,0.0877,349.0625,162,0.00737,0.14,102122.95,17.5,286.94254,286.32645,286.32584,281.3845,370.19968,253.33768,28,17324400,4951200,3995400,9172500,11983800,19672200,20873700,21026700,20689200
1995-03-12,0.27,0.2722,371,82,0.00956,0.71,101521.19,28.2,288.46143,288.78934,288.744,286.41486,386.20197,222.46646,13,4951200,3995400,9172500,11983800,19672200,20873700,21026700,20689200,21171300
1995-03-13,1.03,1.0258,375,30,0.010154744,18.22,101092.016,29.8,287.62112,287.8279,288.1258,287.2829,386.3895,130.03053,4,3995400,9172500,11983800,19672200,20873700,21026700,20689200,21171300,21267000
1995-03-14,0.34,0.3351,363,105,0.00926,0.72,101477.23,25.237959,287.05475,287.3879,288.22632,284.28635,381.94568,163.82503,16,9172500,11983800,19672200,20873700,21026700,20689200,21171300,21267000,21387300
1995-03-15,0.07,0.0679,347.47433,350,0.00907,0.53,101767.58,23.581184,288.90555,289.8895,291.0511,285.0909,393.13516,201.96729,66,11983800,19672200,20873700,21026700,20689200,21171300,21267000,21387300,22977900
1995-03-16,0,0.0007,306,396,0.00868,0.02,101863.3,19.747433,290.0369,291.19186,291.89365,283.77277,395.4934,261.66693,78,19672200,20873700,21026700,20689200,21171300,21267000,21387300,22977900,18630900
1995-03-17,0,0.0006,310,412,0.00781,0,102046.2,16.8,291.5,292.74786,294.69086,284.4849,406.47433,270.7661,82,20873700,21026700,20689200,21171300,21267000,21387300,22977900,18630900,5579400
1995-03-18,0,0.0002,304,419,0.00788,0,101853.56,18.6,292.46017,294.06552,296.06158,285.59247,408,266.09924,84,21026700,20689200,21171300,21267000,21387300,22977900,18630900,5579400,15352200
1995-03-19,0,0.0008,310,423,0.00867,0,100768.1,16.6,294.33813,296.02893,296.7411,286.3269,407.2666,276.61404,85,20689200,21171300,21267000,21387300,22977900,18630900,5579400,15352200,23997600
1995-03-20,0.01,0.0084,299.33813,427,0.00559,0,100984.18,11.229575,290.84988,291.77484,293.42905,285.01718,400.25333,255.15645,85,21171300,21267000,21387300,22977900,18630900,5579400,15352200,23997600,9687300
1995-03-21,0,0.0007,298.3895,436,0.00728,0,100902.52,14.768531,294.27737,295.7664,295.76926,285.0855,403.22107,268.66107,87,21267000,21387300,22977900,18630900,5579400,15352200,23997600,9687300,13623600
1995-03-22,0,0.0027,331,437,0.0065,0,100358.445,14.6,296.32117,298.8708,302.41876,291.30005,431.01447,259.02075,86,21387300,22977900,18630900,5579400,15352200,23997600,9687300,13623600,15447000
1995-03-23,0,0.0016,294,456,0.00562,0,101217.32,9.1,292.807,294.1424,296.79077,288.6026,417.47433,278.39554,92,22977900,18630900,5579400,15352200,23997600,9687300,13623600,15447000,21788400
1995-03-24,0.21,0.2121,319,325,0.00847,0,101149.06,23.7,290.96936,291.55286,292.5206,283.87555,397.2119,195.13869,56,18630900,5579400,15352200,23997600,9687300,13623600,15447000,21788400,23268600
1995-03-25,0.19,0.1929,372.67627,207,0.01083,1.03,100859.23,27.6,290.93784,291.5349,292.75296,286.97598,401.3895,175.40045,33,5579400,15352200,23997600,9687300,13623600,15447000,21788400,23268600,23909400
1995-03-26,0,0.001,293,473,0.00522,0,101069.46,8.6,289.53055,289.7348,293.13852,288.2679,401.10516,283.0445,95,15352200,23997600,9687300,13623600,15447000,21788400,23268600,23909400,4967400
1995-03-27,0,0.0016,250,479,0.00374,0,102262.16,7,286.36362,287.38303,287.5609,277.71014,369.98102,261.36673,97,23997600,9687300,13623600,15447000,21788400,23268600,23909400,4967400,19931400
1995-03-28,0.23,0.2381,280.48083,255,0.00379,0,102510.1,13,283.76913,283.64554,285.97348,278.12738,367.608,198.6,42,9687300,13623600,15447000,21788400,23268600,23909400,4967400,19931400,21831600
1995-03-29,0.03,0.0288,287.48083,435,0.00464,0,102321.68,13.607518,285.2007,285.49567,285.48535,277.63202,366.02252,248.22763,84,13623600,15447000,21788400,23268600,23909400,4967400,19931400,21831600,19080300
1995-03-30,0.05,0.0452,271.33813,441,0.003842019,0,102342.35,13.3,284.07483,284.65775,285.17126,276.4146,360.40384,215.66045,84,15447000,21788400,23268600,23909400,4967400,19931400,21831600,19080300,23443800
1995-03-31,0,0.0004,276.21194,476,0.00418,0,102342.38,9.5,285.7748,285.53787,285.52423,277.6624,367.7929,252.14536,93,21788400,23268600,23909400,4967400,19931400,21831600,19080300,23443800,25065600
1995-04-01,0,0.0003,272,489,0.005204743,0,101848.51,10.658686,289.29208,290.43246,291.5459,279.01477,381.75998,257.73523,97,23268600,23909400,4967400,19931400,21831600,19080300,23443800,25065600,22919100
1995-04-02,0,0.0002,282,494,0.005595257,0,101732.05,10.2,290.28268,291.54974,294.5299,281.97974,395.52567,267.31702,98,23909400,4967400,19931400,21831600,19080300,23443800,25065600,22919100,755100
1995-04-03,0.1,0.0931,331,425,0.00979,0.21,101387.51,25.9,290.23337,290.56226,293.94293,285.47778,404.21094,198.01096,78,4967400,19931400,21831600,19080300,23443800,25065600,22919100,755100,25819200
1995-04-04,0.03,0.0286,312.6105,472,0.00832,0,101821.45,16.610287,291.30002,292.05054,293.72662,284.5474,404.55222,200.8457,91,19931400,21831600,19080300,23443800,25065600,22919100,755100,25819200,26003400
1995-04-05,0.08,0.0815,317,418,0.0082,0,101457.85,22,288.88425,288.88425,291.0145,282.87158,392.63086,194.87166,77,21831600,19080300,23443800,25065600,22919100,755100,25819200,26003400,25109400
1995-04-06,0,0.0012,328.07288,468,0.009667087,0.03,101103.83,16.04663,292.328,293.0029,293.07034,283.8355,399.50516,266.36414,89,19080300,23443800,25065600,22919100,755100,25819200,26003400,25109400,23692200
1995-04-07,0.01,0.009,332.07065,470,0.01104,0,100939,20.2,294.81897,295.37347,295.6937,285.0391,407.8242,263.7832,87,23443800,25065600,22919100,755100,25819200,26003400,25109400,23692200,17999100
1995-04-08,0,1.00E-04,310.5217,516,0.01097,0,100236.17,12.3,296.60684,297.34253,298.4553,288.1224,422.1172,280.79468,102,25065600,22919100,755100,25819200,26003400,25109400,23692200,17999100,12531000
1995-04-09,0,0.0027,323,510,0.01012698,0,99616.33,14.530119,297.81873,298.64874,300.69492,289.64813,430.96237,273.68472,99,22919100,755100,25819200,26003400,25109400,23692200,17999100,12531000,2716200
1995-04-10,0.01,0.0097,358.47433,327,0.01151,0.45,99779.32,23.699585,292.64316,292.9561,298.5048,290.2,423.3895,226.3652,57,755100,25819200,26003400,25109400,23692200,17999100,12531000,2716200,27024000
1995-04-11,0.01,0.0056,260,534,0.00323,0,101424.35,7.7253327,284.30826,283.54062,283.56348,275.5876,351.26672,235.27466,105,25819200,26003400,25109400,23692200,17999100,12531000,2716200,27024000,16522500
1995-04-12,0,1.00E-04,260.6105,539,0.00486,0,102057.63,9.7,289.38513,289.99652,289.9623,275.95856,373.47433,259.14496,107,26003400,25109400,23692200,17999100,12531000,2716200,27024000,16522500,24338100
1995-04-13,0,0.0004,280,540,0.00625,0,102385.99,10.2,291.53085,292.58234,293.5243,279.6931,394.62064,274.33057,107,25109400,23692200,17999100,12531000,2716200,27024000,16522500,24338100,26766300
1995-04-14,0,0.0042,311.66187,517,0.010133895,0,101020.75,16.4,293.199,293.93094,296.12915,284.56796,407.05133,258.45026,99,23692200,17999100,12531000,2716200,27024000,16522500,24338100,26766300,2108700
1995-04-15,0.04,0.0408,336.6105,478,0.0123,0,100597.35,16.1,296.1505,296.5307,296.58063,286.64542,420.50668,248.45554,89,17999100,12531000,2716200,27024000,16522500,24338100,26766300,2108700,14071500
1995-04-16,0.18,0.1826,405.03122,179,0.01438,0.45,100775.25,31.6,296.02948,295.67532,295.7077,291.799,424.35248,220.5866,29,12531000,2716200,27024000,16522500,24338100,26766300,2108700,14071500,19313400
1995-04-17,0.23,0.2322,387.70874,282,0.01367,1.02,100503.445,35.902092,293.851,293.82748,294.73663,291.54572,418.91464,197.53406,46,2716200,27024000,16522500,24338100,26766300,2108700,14071500,19313400,24577500
1995-04-18,0,0.0008,274.779,563,0.00648,0,101015.44,9.101568,290.0747,290.69952,290.89426,283.94043,390.46875,276,111,27024000,16522500,24338100,26766300,2108700,14071500,19313400,24577500,15627900
1995-04-19,0.06,0.0611,279,521,0.00704,0,101024.83,11.2,289.51407,289.66724,290.17496,279.19852,377.41162,254.18056,91,16522500,24338100,26766300,2108700,14071500,19313400,24577500,15627900,26534700
1995-04-20,0,0.0006,303.07065,559,0.00741,0,100420.23,9.6,290.8392,291.7149,292.34723,283.9696,391.1172,272.79474,109,24338100,26766300,2108700,14071500,19313400,24577500,15627900,26534700,13114200
1995-04-21,0,0.0003,278,570,0.00755,0,100789.44,11.8,291.48315,292.30527,293.1104,278.86127,396,266.01898,112,26766300,2108700,14071500,19313400,24577500,15627900,26534700,13114200,17345400
1995-04-22,0.37,0.3704,319,140,0.00665,2.27,101625.84,23.908537,283.32666,282.59085,284.3654,279.89066,364.33813,254.3895,22,2108700,14071500,19313400,24577500,15627900,26534700,13114200,17345400,9443700
1995-04-23,0.03,0.0287,315,419,0.00612,0.37,101744.63,13,285.27145,285.54688,286.10175,278.7398,363.0133,253.2157,77,14071500,19313400,24577500,15627900,26534700,13114200,17345400,9443700,11488800
1995-04-24,0,0.0018,273.23438,571,0.00624,0,101883.8,13.5,287.42743,288.0291,290.31033,277.03268,381.01898,249.2136,111,19313400,24577500,15627900,26534700,13114200,17345400,9443700,11488800,15207300
1995-04-25,0,1.00E-04,285,570,0.00772,0,101710.8,13.9,289.89154,290.47345,291.67856,279.0452,384.55804,260.5,111,24577500,15627900,26534700,13114200,17345400,9443700,11488800,15207300,3245100
1995-04-26,0,0.0031,304,318,0.00854,0,100905.42,17.674967,289.1429,289.41736,292.71182,283.98944,394.84595,262.06476,59,15627900,26534700,13114200,17345400,9443700,11488800,15207300,3245100,25256400
1995-04-27,0,0.0021,264,583,0.00541,0,102249.3,12.1,287.93484,288.31808,288.43326,276.92285,371.9267,254.80075,114,26534700,13114200,17345400,9443700,11488800,15207300,3245100,25256400,18543300
1995-04-28,0.02,0.0228,297,469,0.00937,0,101462.984,22.2,291.924,292.2717,292.417,279.22028,388.01138,250.00024,81,13114200,17345400,9443700,11488800,15207300,3245100,25256400,18543300,9060600
1995-04-29,0.17,0.1759,390.52567,132,0.0126,0.4,100593.06,25.8,293.68002,293.55542,293.5925,288.98273,406.57132,245.85254,22,17345400,9443700,11488800,15207300,3245100,25256400,18543300,9060600,2355600
1995-04-30,0.05,0.0549,326,457,0.00994,0.06,101137.6,26.5,292.3777,292.58295,293.05252,283.51175,399,229.23839,79,9443700,11488800,15207300,3245100,25256400,18543300,9060600,2355600,22878900
1995-05-01,0.05,0.051,337.79807,476,0.008002534,0.06,101395.36,15.8,287.49475,287.69867,289.53943,282.78973,385.7599,246.40195,85,11488800,15207300,3245100,25256400,18543300,9060600,2355600,22878900,27703500
1995-05-02,0.01,0.0093,282,510,0.00695779,0,101714.664,20.2,288.10153,288.2183,288.20935,277.82013,376.577,237.63336,94,15207300,3245100,25256400,18543300,9060600,2355600,22878900,27703500,23979300
1995-05-03,0.12,0.114,345,249,0.01061,0.9,100838.95,24.2,291.52524,290.7186,290.74985,282.45807,385.51917,254.39879,49,3245100,25256400,18543300,9060600,2355600,22878900,27703500,23979300,25488000
1995-05-04,0,0.0026,315.26654,588,0.00941,0,101822.95,15.283102,291.63943,292.1081,293.22693,284.31314,399.03796,270.48914,113,25256400,18543300,9060600,2355600,22878900,27703500,23979300,25488000,9270900
1995-05-05,0.2,0.2039,304,448,0.00979,0,102183.46,18.1,291.0428,291.441,292.77603,281.9151,397.8174,228.76492,74,18543300,9060600,2355600,22878900,27703500,23979300,25488000,9270900,28064400
1995-05-06,0.16,0.1624,398.15512,158,0.01472,0.66,101178.52,34.4,295.24127,294.81024,294.84662,289.36325,413.1789,232.79988,26,9060600,2355600,22878900,27703500,23979300,25488000,9270900,28064400,24772800
1995-05-07,0.55,0.5521,392,149,0.0145,3.41,100783.84,35.39479,293.49463,293.4917,294.77698,292.3035,420.1172,160,23,2355600,22878900,27703500,23979300,25488000,9270900,28064400,24772800,23862300
1995-05-08,0.01,0.0107,318.20193,417,0.00893,0,100220.81,9.4,292.3076,293.04846,294.3433,287.2071,404.01898,153.12137,72,22878900,27703500,23979300,25488000,9270900,28064400,24772800,23862300,11065200
